scenario,P_laser,P_EUV,eta,CE,pulse_freq,F1,F3,F7,type,droplet_diameter,pulse_width,plasma_temp,F2,F4,F5,F6
sweep,30.0,131.3683559372972,0.07298241996516511,0.06,50.0,0.6,0.98,0.85,sweep,25.0,7.0,40.0,0.85,0.85,0.85,0.9
sweep,45.0,112.66768409210549,0.041728771885964994,0.06,27.0,0.6,0.98,0.9,sweep,25.0,7.0,40.0,0.85,0.85,0.85,0.9
sweep,30.0,18.613708742135987,0.01034094930118666,0.06,54.0,0.6,0.9,0.85,sweep,25.0,1.0,40.0,0.85,0.85,0.85,0.9
sweep,25.0,119.63903844289564,0.07975935896193043,0.06,54.0,0.7,0.85,0.85,sweep,25.0,7.0,40.0,0.85,0.85,0.85,0.9
sweep,45.0,329.35923524279514,0.12198490194177597,0.06,54.0,0.65,0.98,0.85,sweep,25.0,10.0,40.0,0.85,0.85,0.85,0.9
sweep,45.0,112.09284896918658,0.04151586998858762,0.06,27.0,0.65,0.9,0.9,sweep,25.0,7.0,40.0,0.85,0.85,0.85,0.9
sweep,20.0,11.48093194746127,0.009567443289551059,0.06,45.0,0.65,0.98,0.8,sweep,25.0,1.0,40.0,0.85,0.85,0.85,0.9
sweep,30.0,76.85048822331885,0.04269471567962158,0.06,27.0,0.65,0.98,0.85,sweep,25.0,7.0,40.0,0.85,0.85,0.85,0.9
sweep,45.0,131.44563144078973,0.04868356720029249,0.06,27.0,0.7,0.98,0.9,sweep,25.0,7.0,40.0,0.85,0.85,0.85,0.9
sweep,20.0,37.84922620042177,0.031541021833684804,0.06,50.0,0.7,0.9,0.8,sweep,25.0,3.0,40.0,0.85,0.85,0.85,0.9
sweep,25.0,13.225403909503768,0.008816935939669179,0.06,45.0,0.65,0.85,0.85,sweep,25.0,1.0,40.0,0.85,0.85,0.85,0.9
sweep,50.0,32.74633945375776,0.01091544648458592,0.06,54.0,0.6,0.95,0.85,sweep,25.0,1.0,40.0,0.85,0.85,0.85,0.9
sweep,50.0,35.87791233581647,0.011959304111938823,0.06,50.0,0.65,0.98,0.9,sweep,25.0,1.0,40.0,0.85,0.85,0.85,0.9
sweep,40.0,309.102013970111,0.1287925058208796,0.06,50.0,0.7,0.98,0.9,sweep,25.0,10.0,40.0,0.85,0.85,0.85,0.9
sweep,30.0,46.23012628765802,0.025683403493143343,0.06,27.0,0.6,0.95,0.8,sweep,25.0,5.0,40.0,0.85,0.85,0.85,0.9
sweep,40.0,150.13526392833967,0.06255635997014153,0.06,63.0,0.7,0.85,0.8,sweep,25.0,5.0,40.0,0.85,0.85,0.85,0.9
sweep,40.0,55.47615154518962,0.02311506314382901,0.06,36.0,0.6,0.95,0.9,sweep,25.0,3.0,40.0,0.85,0.85,0.85,0.9
sweep,35.0,112.51313308512044,0.053577682421485924,0.06,36.0,0.65,0.98,0.8,sweep,25.0,7.0,40.0,0.85,0.85,0.85,0.9
sweep,50.0,262.93384326105485,0.08764461442035162,0.06,54.0,0.65,0.95,0.9,sweep,25.0,7.0,40.0,0.85,0.85,0.85,0.9
sweep,35.0,26.742843887235505,0.01273468756535024,0.06,63.0,0.6,0.95,0.85,sweep,25.0,1.0,40.0,0.85,0.85,0.85,0.9
sweep,35.0,81.75432859291101,0.03893063266329096,0.06,72.0,0.6,0.9,0.8,sweep,25.0,3.0,40.0,0.85,0.85,0.85,0.9
sweep,25.0,149.81985371000277,0.09987990247333518,0.06,45.0,0.7,0.95,0.8,sweep,25.0,10.0,40.0,0.85,0.85,0.85,0.9
sweep,40.0,186.4424846168923,0.0776843685903718,0.06,50.0,0.7,0.95,0.8,sweep,25.0,7.0,40.0,0.85,0.85,0.85,0.9
sweep,20.0,136.62309017478907,0.11385257514565757,0.06,72.0,0.65,0.98,0.85,sweep,25.0,7.0,40.0,0.85,0.85,0.85,0.9
sweep,35.0,11.762829830099824,0.005601347538142773,0.06,27.0,0.65,0.9,0.85,sweep,25.0,1.0,40.0,0.85,0.85,0.85,0.9
sweep,20.0,87.32357187668735,0.07276964323057279,0.06,36.0,0.6,0.95,0.85,sweep,25.0,10.0,40.0,0.85,0.85,0.85,0.9
sweep,20.0,44.51789938811511,0.03709824949009593,0.06,36.0,0.65,0.95,0.8,sweep,25.0,5.0,40.0,0.85,0.85,0.85,0.9
sweep,25.0,168.0404261442832,0.11202695076285547,0.06,54.0,0.65,0.9,0.85,sweep,25.0,10.0,40.0,0.85,0.85,0.85,0.9
sweep,45.0,105.8654684708984,0.03920943276699941,0.06,63.0,0.65,0.9,0.85,sweep,25.0,3.0,40.0,0.85,0.85,0.85,0.9
sweep,40.0,168.6994082075941,0.07029142008649754,0.06,72.0,0.65,0.9,0.8,sweep,25.0,5.0,40.0,0.85,0.85,0.85,0.9
sweep,35.0,108.57996766245994,0.051704746505933305,0.06,54.0,0.6,0.85,0.9,sweep,25.0,5.0,40.0,0.85,0.85,0.85,0.9
sweep,40.0,105.09468474983774,0.04378945197909906,0.06,36.0,0.7,0.98,0.85,sweep,25.0,5.0,40.0,0.85,0.85,0.85,0.9
sweep,20.0,67.0246713965802,0.0558538928304835,0.06,50.0,0.7,0.9,0.85,sweep,25.0,5.0,40.0,0.85,0.85,0.85,0.9
sweep,20.0,54.25806732104112,0.045215056100867596,0.06,50.0,0.6,0.85,0.85,sweep,25.0,5.0,40.0,0.85,0.85,0.85,0.9
sweep,30.0,85.40407540509453,0.04744670855838585,0.06,72.0,0.65,0.9,0.9,sweep,25.0,3.0,40.0,0.85,0.85,0.85,0.9
sweep,40.0,224.05390152571096,0.09335579230237956,0.06,45.0,0.65,0.85,0.9,sweep,25.0,10.0,40.0,0.85,0.85,0.85,0.9
sweep,30.0,60.099164173955415,0.03338842454108634,0.06,54.0,0.65,0.95,0.8,sweep,25.0,3.0,40.0,0.85,0.85,0.85,0.9
sweep,25.0,139.09590628655,0.09273060419103332,0.06,63.0,0.7,0.9,0.8,sweep,25.0,7.0,40.0,0.85,0.85,0.85,0.9
sweep,30.0,31.528405424951316,0.01751578079163962,0.06,72.0,0.7,0.98,0.85,sweep,25.0,1.0,40.0,0.85,0.85,0.85,0.9
sweep,45.0,184.58594502618186,0.0683651648245118,0.06,54.0,0.6,0.85,0.85,sweep,25.0,7.0,40.0,0.85,0.85,0.85,0.9
sweep,35.0,184.05369028273842,0.08764461442035162,0.06,54.0,0.65,0.95,0.9,sweep,25.0,7.0,40.0,0.85,0.85,0.85,0.9
sweep,40.0,140.2313830725626,0.058429742946901085,0.06,36.0,0.65,0.95,0.9,sweep,25.0,7.0,40.0,0.85,0.85,0.85,0.9
sweep,45.0,139.60281556601993,0.051704746505933305,0.06,54.0,0.6,0.85,0.9,sweep,25.0,5.0,40.0,0.85,0.85,0.85,0.9
sweep,35.0,241.09957089668669,0.1148093194746127,0.06,54.0,0.65,0.98,0.8,sweep,25.0,10.0,40.0,0.85,0.85,0.85,0.9
sweep,45.0,200.33054724651802,0.07419649898019186,0.06,72.0,0.65,0.95,0.8,sweep,25.0,5.0,40.0,0.85,0.85,0.85,0.9
sweep,20.0,14.836896670565329,0.012364080558804441,0.06,54.0,0.7,0.98,0.8,sweep,25.0,1.0,40.0,0.85,0.85,0.85,0.9
sweep,45.0,130.02223018403816,0.048156381549643766,0.06,45.0,0.6,0.95,0.9,sweep,25.0,5.0,40.0,0.85,0.85,0.85,0.9
sweep,25.0,17.42641456311085,0.011617609708740567,0.06,63.0,0.65,0.85,0.8,sweep,25.0,1.0,40.0,0.85,0.85,0.85,0.9
sweep,35.0,120.54978544834334,0.05740465973730635,0.06,54.0,0.65,0.98,0.8,sweep,25.0,5.0,40.0,0.85,0.85,0.85,0.9
sweep,25.0,25.206063921642478,0.01680404261442832,0.06,27.0,0.65,0.85,0.9,sweep,25.0,3.0,40.0,0.85,0.85,0.85,0.9
sweep,25.0,57.44971833992588,0.038299812226617255,0.06,45.0,0.6,0.85,0.8,sweep,25.0,5.0,40.0,0.85,0.85,0.85,0.9
sweep,25.0,7.907784759730974,0.005271856506487316,0.06,27.0,0.65,0.9,0.8,sweep,25.0,1.0,40.0,0.85,0.85,0.85,0.9
sweep,20.0,100.14905252631598,0.08345754377192999,0.06,54.0,0.6,0.98,0.9,sweep,25.0,7.0,40.0,0.85,0.85,0.85,0.9
sweep,30.0,112.68593282616638,0.06260329601453687,0.06,54.0,0.65,0.95,0.9,sweep,25.0,5.0,40.0,0.85,0.85,0.85,0.9
sweep,40.0,65.10968078524934,0.027129033660520555,0.06,50.0,0.6,0.85,0.85,sweep,25.0,3.0,40.0,0.85,0.85,0.85,0.9
sweep,35.0,95.38005002506284,0.045419071440506116,0.06,72.0,0.7,0.9,0.8,sweep,25.0,3.0,40.0,0.85,0.85,0.85,0.9
sweep,40.0,72.38664510830662,0.03016110212846109,0.06,27.0,0.7,0.9,0.85,sweep,25.0,5.0,40.0,0.85,0.85,0.85,0.9
sweep,20.0,87.64461442035163,0.07303717868362636,0.06,45.0,0.65,0.95,0.9,sweep,25.0,7.0,40.0,0.85,0.85,0.85,0.9
sweep,40.0,83.45754377192998,0.03477397657163749,0.06,27.0,0.7,0.98,0.9,sweep,25.0,5.0,40.0,0.85,0.85,0.85,0.9
sweep,50.0,222.18678567966333,0.07406226189322111,0.06,54.0,0.65,0.85,0.85,sweep,25.0,7.0,40.0,0.85,0.85,0.85,0.9
sweep,35.0,54.28998383122997,0.025852373252966653,0.06,45.0,0.6,0.85,0.9,sweep,25.0,3.0,40.0,0.85,0.85,0.85,0.9
sweep,40.0,242.56547743524268,0.10106894893135111,0.06,50.0,0.6,0.95,0.85,sweep,25.0,10.0,40.0,0.85,0.85,0.85,0.9
sweep,40.0,25.737473816286794,0.010723947423452831,0.06,63.0,0.6,0.85,0.8,sweep,25.0,1.0,40.0,0.85,0.85,0.85,0.9
sweep,35.0,268.25639069548924,0.12774113842642346,0.06,63.0,0.6,0.9,0.9,sweep,25.0,10.0,40.0,0.85,0.85,0.85,0.9
sweep,50.0,417.2877188596499,0.13909590628654997,0.06,63.0,0.6,0.98,0.9,sweep,25.0,10.0,40.0,0.85,0.85,0.85,0.9
sweep,30.0,184.05369028273842,0.10225205015707689,0.06,63.0,0.65,0.95,0.9,sweep,25.0,7.0,40.0,0.85,0.85,0.85,0.9
sweep,35.0,28.954658043322645,0.013787932401582211,0.06,72.0,0.6,0.85,0.9,sweep,25.0,1.0,40.0,0.85,0.85,0.85,0.9
sweep,25.0,119.22506253132856,0.0794833750208857,0.06,36.0,0.6,0.98,0.9,sweep,25.0,10.0,40.0,0.85,0.85,0.85,0.9
sweep,30.0,27.12370172587725,0.015068723181042916,0.06,63.0,0.65,0.98,0.9,sweep,25.0,1.0,40.0,0.85,0.85,0.85,0.9
sweep,50.0,321.85247204637807,0.1072841573487927,0.06,63.0,0.7,0.98,0.85,sweep,25.0,7.0,40.0,0.85,0.85,0.85,0.9
sweep,40.0,333.8301750877199,0.13909590628654997,0.06,63.0,0.6,0.98,0.9,sweep,25.0,10.0,40.0,0.85,0.85,0.85,0.9
sweep,50.0,154.99258129072712,0.05166419376357571,0.06,72.0,0.65,0.98,0.9,sweep,25.0,3.0,40.0,0.85,0.85,0.85,0.9
sweep,25.0,21.83089296917184,0.014553928646114558,0.06,72.0,0.6,0.95,0.85,sweep,25.0,1.0,40.0,0.85,0.85,0.85,0.9
sweep,45.0,16.286995149368988,0.006032220425692218,0.06,27.0,0.7,0.85,0.9,sweep,25.0,1.0,40.0,0.85,0.85,0.85,0.9
sweep,40.0,24.65606735341761,0.010273361397257336,0.06,54.0,0.6,0.95,0.8,sweep,25.0,1.0,40.0,0.85,0.85,0.85,0.9
sweep,30.0,18.192410807643203,0.010106894893135113,0.06,50.0,0.6,0.95,0.85,sweep,25.0,1.0,40.0,0.85,0.85,0.85,0.9
sweep,50.0,224.05390152571093,0.07468463384190364,0.06,72.0,0.65,0.85,0.9,sweep,25.0,5.0,40.0,0.85,0.85,0.85,0.9
sweep,50.0,199.1590235784097,0.06638634119280323,0.06,36.0,0.65,0.85,0.8,sweep,25.0,10.0,40.0,0.85,0.85,0.85,0.9
sweep,25.0,11.489943667985177,0.007659962445323451,0.06,45.0,0.6,0.85,0.8,sweep,25.0,1.0,40.0,0.85,0.85,0.85,0.9
sweep,45.0,226.52761880952426,0.08389911807760157,0.06,63.0,0.6,0.95,0.8,sweep,25.0,7.0,40.0,0.85,0.85,0.85,0.9
sweep,50.0,126.67662893953658,0.04222554297984553,0.06,27.0,0.7,0.85,0.9,sweep,25.0,7.0,40.0,0.85,0.85,0.85,0.9
sweep,20.0,35.475201074904234,0.029562667562420198,0.06,27.0,0.65,0.95,0.85,sweep,25.0,5.0,40.0,0.85,0.85,0.85,0.9
sweep,20.0,65.68417796864858,0.054736814973873824,0.06,45.0,0.7,0.98,0.85,sweep,25.0,5.0,40.0,0.85,0.85,0.85,0.9
sweep,25.0,26.004446036807636,0.017336297357871757,0.06,27.0,0.6,0.95,0.9,sweep,25.0,3.0,40.0,0.85,0.85,0.85,0.9
sweep,40.0,20.68189860237332,0.008617457750988882,0.06,45.0,0.6,0.85,0.9,sweep,25.0,1.0,40.0,0.85,0.85,0.85,0.9
sweep,40.0,157.64202712475662,0.06568417796864859,0.06,27.0,0.7,0.98,0.85,sweep,25.0,10.0,40.0,0.85,0.85,0.85,0.9
sweep,40.0,194.73426880116995,0.08113927866715415,0.06,63.0,0.7,0.98,0.9,sweep,25.0,5.0,40.0,0.85,0.85,0.85,0.9
sweep,30.0,16.691508754385993,0.00927306041910333,0.06,36.0,0.7,0.98,0.9,sweep,25.0,1.0,40.0,0.85,0.85,0.85,0.9
sweep,25.0,90.48330638538327,0.06032220425692218,0.06,63.0,0.6,0.85,0.9,sweep,25.0,5.0,40.0,0.85,0.85,0.85,0.9
sweep,45.0,232.48887193609067,0.08610698960595951,0.06,72.0,0.65,0.98,0.9,sweep,25.0,5.0,40.0,0.85,0.85,0.85,0.9
sweep,30.0,43.949034530043306,0.024416130294468503,0.06,45.0,0.6,0.85,0.85,sweep,25.0,3.0,40.0,0.85,0.85,0.85,0.9
sweep,40.0,247.28161117608886,0.10303400465670369,0.06,45.0,0.7,0.98,0.8,sweep,25.0,10.0,40.0,0.85,0.85,0.85,0.9
sweep,45.0,152.0119547274439,0.056300723973127374,0.06,27.0,0.6,0.98,0.85,sweep,25.0,10.0,40.0,0.85,0.85,0.85,0.9
sweep,40.0,144.77329021661325,0.06032220425692218,0.06,63.0,0.6,0.9,0.85,sweep,25.0,5.0,40.0,0.85,0.85,0.85,0.9
sweep,20.0,120.64440851384435,0.10053700709487029,0.06,45.0,0.7,0.9,0.85,sweep,25.0,10.0,40.0,0.85,0.85,0.85,0.9
sweep,50.0,273.46065929804723,0.09115355309934907,0.06,72.0,0.6,0.85,0.85,sweep,25.0,7.0,40.0,0.85,0.85,0.85,0.9
sweep,50.0,199.1590235784097,0.06638634119280323,0.06,72.0,0.65,0.85,0.8,sweep,25.0,5.0,40.0,0.85,0.85,0.85,0.9
sweep,25.0,58.5987127067244,0.0390658084711496,0.06,72.0,0.6,0.85,0.85,sweep,25.0,3.0,40.0,0.85,0.85,0.85,0.9
sweep,45.0,83.76168933961195,0.03102284790355998,0.06,54.0,0.6,0.9,0.85,sweep,25.0,3.0,40.0,0.85,0.85,0.85,0.9
sweep,25.0,104.5584873786651,0.0697056582524434,0.06,54.0,0.65,0.85,0.8,sweep,25.0,7.0,40.0,0.85,0.85,0.85,0.9
sweep,25.0,72.38664510830661,0.048257763405537744,0.06,36.0,0.6,0.85,0.9,sweep,25.0,7.0,40.0,0.85,0.85,0.85,0.9
sweep,20.0,67.0246713965802,0.0558538928304835,0.06,50.0,0.7,0.9,0.85,sweep,25.0,5.0,40.0,0.85,0.85,0.85,0.9
sweep,20.0,33.608085228856645,0.02800673769071387,0.06,45.0,0.65,0.9,0.85,sweep,25.0,3.0,40.0,0.85,0.85,0.85,0.9
sweep,25.0,68.221540528662,0.045481027019108,0.06,45.0,0.6,0.95,0.85,sweep,25.0,5.0,40.0,0.85,0.85,0.85,0.9
sweep,35.0,22.603084771564372,0.01076337370074494,0.06,45.0,0.65,0.98,0.9,sweep,25.0,1.0,40.0,0.85,0.85,0.85,0.9
sweep,35.0,55.54669641991583,0.02645080781900754,0.06,45.0,0.65,0.85,0.85,sweep,25.0,3.0,40.0,0.85,0.85,0.85,0.9
sweep,45.0,112.02695076285545,0.04149146324550202,0.06,45.0,0.65,0.85,0.8,sweep,25.0,5.0,40.0,0.85,0.85,0.85,0.9
sweep,45.0,88.6736402576756,0.032842088984324294,0.06,27.0,0.7,0.98,0.85,sweep,25.0,5.0,40.0,0.85,0.85,0.85,0.9
sweep,40.0,25.232817466947846,0.010513673944561602,0.06,50.0,0.7,0.9,0.8,sweep,25.0,1.0,40.0,0.85,0.85,0.85,0.9
sweep,25.0,83.47106135271585,0.055647374235143904,0.06,54.0,0.65,0.95,0.8,sweep,25.0,5.0,40.0,0.85,0.85,0.85,0.9
sweep,30.0,154.9925812907271,0.0861069896059595,0.06,63.0,0.65,0.9,0.8,sweep,25.0,7.0,40.0,0.85,0.85,0.85,0.9
sweep,40.0,22.979887335970357,0.009574953056654316,0.06,50.0,0.6,0.85,0.9,sweep,25.0,1.0,40.0,0.85,0.85,0.85,0.9
sweep,20.0,47.85561537715826,0.03987967948096521,0.06,27.0,0.7,0.85,0.85,sweep,25.0,7.0,40.0,0.85,0.85,0.85,0.9
sweep,35.0,117.62829830099825,0.05601347538142774,0.06,27.0,0.65,0.9,0.85,sweep,25.0,10.0,40.0,0.85,0.85,0.85,0.9
sweep,45.0,47.89152145112072,0.017737600537452117,0.06,27.0,0.65,0.95,0.85,sweep,25.0,3.0,40.0,0.85,0.85,0.85,0.9
sweep,25.0,105.56385744961383,0.07037590496640922,0.06,45.0,0.7,0.85,0.9,sweep,25.0,7.0,40.0,0.85,0.85,0.85,0.9
sweep,20.0,79.90392197866815,0.06658660164889013,0.06,50.0,0.6,0.95,0.8,sweep,25.0,7.0,40.0,0.85,0.85,0.85,0.9
sweep,30.0,61.64016838354401,0.03424453799085778,0.06,36.0,0.6,0.95,0.8,sweep,25.0,5.0,40.0,0.85,0.85,0.85,0.9
sweep,20.0,28.61401500751885,0.02384501250626571,0.06,36.0,0.6,0.98,0.9,sweep,25.0,3.0,40.0,0.85,0.85,0.85,0.9
sweep,20.0,116.84056128070198,0.09736713440058498,0.06,54.0,0.7,0.98,0.9,sweep,25.0,7.0,40.0,0.85,0.85,0.85,0.9
sweep,20.0,78.82101356237831,0.06568417796864859,0.06,27.0,0.7,0.98,0.85,sweep,25.0,10.0,40.0,0.85,0.85,0.85,0.9
sweep,30.0,65.14798059747595,0.03619332255415331,0.06,54.0,0.7,0.9,0.85,sweep,25.0,3.0,40.0,0.85,0.85,0.85,0.9
sweep,20.0,38.748145322681786,0.03229012110223482,0.06,45.0,0.65,0.98,0.9,sweep,25.0,3.0,40.0,0.85,0.85,0.85,0.9
sweep,25.0,59.9279414840011,0.03995196098933407,0.06,36.0,0.7,0.95,0.8,sweep,25.0,5.0,40.0,0.85,0.85,0.85,0.9
sweep,45.0,75.61819176492745,0.02800673769071387,0.06,45.0,0.65,0.85,0.9,sweep,25.0,3.0,40.0,0.85,0.85,0.85,0.9
sweep,30.0,110.70898663623363,0.061504992575685355,0.06,63.0,0.65,0.9,0.8,sweep,25.0,5.0,40.0,0.85,0.85,0.85,0.9
sweep,20.0,61.64016838354402,0.051366806986286685,0.06,54.0,0.6,0.95,0.8,sweep,25.0,5.0,40.0,0.85,0.85,0.85,0.9
sweep,35.0,19.362682847900945,0.009220325165667117,0.06,50.0,0.65,0.85,0.8,sweep,25.0,1.0,40.0,0.85,0.85,0.85,0.9
sweep,25.0,132.25403909503768,0.0881693593966918,0.06,45.0,0.65,0.85,0.85,sweep,25.0,10.0,40.0,0.85,0.85,0.85,0.9
sweep,30.0,117.62829830099825,0.0653490546116657,0.06,45.0,0.65,0.9,0.85,sweep,25.0,7.0,40.0,0.85,0.85,0.85,0.9
sweep,35.0,229.89462289027006,0.10947362994774765,0.06,45.0,0.7,0.98,0.85,sweep,25.0,10.0,40.0,0.85,0.85,0.85,0.9
sweep,25.0,99.57951178920484,0.06638634119280323,0.06,72.0,0.65,0.85,0.8,sweep,25.0,5.0,40.0,0.85,0.85,0.85,0.9
sweep,35.0,312.9657891447374,0.14903132816416068,0.06,63.0,0.7,0.9,0.9,sweep,25.0,10.0,40.0,0.85,0.85,0.85,0.9
sweep,20.0,89.62156061028438,0.07468463384190364,0.06,72.0,0.65,0.9,0.85,sweep,25.0,5.0,40.0,0.85,0.85,0.85,0.9
sweep,20.0,55.15172960632886,0.04595977467194071,0.06,27.0,0.6,0.85,0.8,sweep,25.0,10.0,40.0,0.85,0.85,0.85,0.9
sweep,25.0,173.89804448482465,0.11593202965654976,0.06,50.0,0.65,0.95,0.9,sweep,25.0,10.0,40.0,0.85,0.85,0.85,0.9
sweep,40.0,268.47717784832497,0.1118654907701354,0.06,72.0,0.7,0.95,0.8,sweep,25.0,7.0,40.0,0.85,0.85,0.85,0.9
sweep,20.0,102.17538795123113,0.08514615662602594,0.06,50.0,0.7,0.98,0.85,sweep,25.0,7.0,40.0,0.85,0.85,0.85,0.9
sweep,50.0,163.73169726878882,0.054577232422929604,0.06,27.0,0.6,0.95,0.85,sweep,25.0,10.0,40.0,0.85,0.85,0.85,0.9
sweep,35.0,134.1281953477446,0.06387056921321171,0.06,27.0,0.7,0.9,0.9,sweep,25.0,10.0,40.0,0.85,0.85,0.85,0.9
sweep,40.0,68.93966200791105,0.02872485916996294,0.06,50.0,0.6,0.9,0.85,sweep,25.0,3.0,40.0,0.85,0.85,0.85,0.9
sweep,50.0,13.787932401582212,0.004595977467194071,0.06,27.0,0.6,0.85,0.8,sweep,25.0,1.0,40.0,0.85,0.85,0.85,0.9
sweep,45.0,286.53047022038027,0.10612239637791862,0.06,45.0,0.7,0.95,0.85,sweep,25.0,10.0,40.0,0.85,0.85,0.85,0.9
sweep,20.0,155.81264785840293,0.12984387321533578,0.06,63.0,0.65,0.95,0.8,sweep,25.0,10.0,40.0,0.85,0.85,0.85,0.9
sweep,35.0,156.83773106799765,0.07468463384190364,0.06,72.0,0.65,0.85,0.9,sweep,25.0,5.0,40.0,0.85,0.85,0.85,0.9
sweep,45.0,162.8699514936899,0.06032220425692219,0.06,27.0,0.7,0.85,0.9,sweep,25.0,10.0,40.0,0.85,0.85,0.85,0.9
sweep,40.0,272.6279763216379,0.11359499013401579,0.06,63.0,0.7,0.98,0.9,sweep,25.0,7.0,40.0,0.85,0.85,0.85,0.9
sweep,40.0,126.96387753123618,0.05290161563801508,0.06,27.0,0.65,0.85,0.85,sweep,25.0,10.0,40.0,0.85,0.85,0.85,0.9
sweep,35.0,14.81245237864422,0.007053548751735343,0.06,36.0,0.65,0.85,0.85,sweep,25.0,1.0,40.0,0.85,0.85,0.85,0.9
sweep,30.0,67.21617045771328,0.03734231692095182,0.06,36.0,0.65,0.9,0.85,sweep,25.0,5.0,40.0,0.85,0.85,0.85,0.9
sweep,50.0,146.94893232781965,0.04898297744260655,0.06,50.0,0.65,0.85,0.85,sweep,25.0,5.0,40.0,0.85,0.85,0.85,0.9
sweep,35.0,103.46933646847069,0.04927111260403366,0.06,45.0,0.65,0.95,0.85,sweep,25.0,5.0,40.0,0.85,0.85,0.85,0.9
sweep,35.0,179.7838244520034,0.08561134497714447,0.06,45.0,0.6,0.95,0.8,sweep,25.0,10.0,40.0,0.85,0.85,0.85,0.9
sweep,45.0,86.22526843783581,0.03193528460660586,0.06,27.0,0.7,0.9,0.9,sweep,25.0,5.0,40.0,0.85,0.85,0.85,0.9
sweep,25.0,88.96257854697348,0.059308385697982316,0.06,27.0,0.65,0.9,0.9,sweep,25.0,10.0,40.0,0.85,0.85,0.85,0.9
sweep,40.0,31.36754621359953,0.013069810922333138,0.06,63.0,0.65,0.85,0.9,sweep,25.0,1.0,40.0,0.85,0.85,0.85,0.9
sweep,40.0,124.09139161423994,0.051704746505933305,0.06,27.0,0.6,0.85,0.9,sweep,25.0,10.0,40.0,0.85,0.85,0.85,0.9
sweep,25.0,72.99493624367055,0.0486632908291137,0.06,27.0,0.6,0.9,0.8,sweep,25.0,10.0,40.0,0.85,0.85,0.85,0.9
sweep,30.0,73.96820206025282,0.041093445589029345,0.06,72.0,0.6,0.95,0.8,sweep,25.0,3.0,40.0,0.85,0.85,0.85,0.9
sweep,20.0,7.238664510830661,0.006032220425692218,0.06,27.0,0.7,0.85,0.9,sweep,25.0,1.0,40.0,0.85,0.85,0.85,0.9
sweep,40.0,218.3089296917184,0.090962054038216,0.06,45.0,0.6,0.95,0.85,sweep,25.0,10.0,40.0,0.85,0.85,0.85,0.9
sweep,35.0,77.893707520468,0.03709224167641333,0.06,27.0,0.6,0.98,0.8,sweep,25.0,7.0,40.0,0.85,0.85,0.85,0.9
sweep,40.0,16.691508754385996,0.006954795314327498,0.06,27.0,0.7,0.98,0.9,sweep,25.0,1.0,40.0,0.85,0.85,0.85,0.9
sweep,45.0,171.9182821322282,0.06367343782675118,0.06,27.0,0.7,0.95,0.85,sweep,25.0,10.0,40.0,0.85,0.85,0.85,0.9
sweep,20.0,68.36516482451181,0.05697097068709317,0.06,54.0,0.7,0.85,0.85,sweep,25.0,5.0,40.0,0.85,0.85,0.85,0.9
sweep,45.0,53.20418415460536,0.019705253390594576,0.06,27.0,0.7,0.98,0.85,sweep,25.0,3.0,40.0,0.85,0.85,0.85,0.9
sweep,45.0,266.02092077302683,0.0985262669529729,0.06,63.0,0.7,0.85,0.9,sweep,25.0,7.0,40.0,0.85,0.85,0.85,0.9
sweep,35.0,18.99032356236439,0.00904301122017352,0.06,50.0,0.6,0.85,0.85,sweep,25.0,1.0,40.0,0.85,0.85,0.85,0.9
sweep,25.0,166.9421227054317,0.11129474847028781,0.06,54.0,0.65,0.95,0.8,sweep,25.0,10.0,40.0,0.85,0.85,0.85,0.9
sweep,30.0,161.80544200680296,0.08989191222600165,0.06,36.0,0.7,0.95,0.9,sweep,25.0,10.0,40.0,0.85,0.85,0.85,0.9
sweep,45.0,201.1922930216169,0.07451566408208034,0.06,63.0,0.7,0.9,0.9,sweep,25.0,5.0,40.0,0.85,0.85,0.85,0.9
sweep,35.0,121.72863113937726,0.05796601482827488,0.06,50.0,0.65,0.95,0.9,sweep,25.0,5.0,40.0,0.85,0.85,0.85,0.9
sweep,30.0,110.70898663623363,0.061504992575685355,0.06,63.0,0.65,0.9,0.8,sweep,25.0,5.0,40.0,0.85,0.85,0.85,0.9
sweep,20.0,87.13207281555425,0.07261006067962854,0.06,50.0,0.65,0.85,0.9,sweep,25.0,7.0,40.0,0.85,0.85,0.85,0.9
sweep,20.0,11.715236681082924,0.00976269723423577,0.06,50.0,0.65,0.9,0.8,sweep,25.0,1.0,40.0,0.85,0.85,0.85,0.9
sweep,40.0,86.29623573696163,0.03595676489040068,0.06,63.0,0.6,0.95,0.8,sweep,25.0,3.0,40.0,0.85,0.85,0.85,0.9
sweep,30.0,199.75980494667036,0.11097766941481686,0.06,50.0,0.7,0.95,0.8,sweep,25.0,10.0,40.0,0.85,0.85,0.85,0.9
sweep,50.0,311.1859743412652,0.10372865811375506,0.06,50.0,0.65,0.85,0.9,sweep,25.0,10.0,40.0,0.85,0.85,0.85,0.9
sweep,50.0,304.9622548544399,0.10165408495147997,0.06,45.0,0.65,0.98,0.85,sweep,25.0,10.0,40.0,0.85,0.85,0.85,0.9
sweep,40.0,71.6972484882275,0.029873853536761457,0.06,54.0,0.65,0.85,0.8,sweep,25.0,3.0,40.0,0.85,0.85,0.85,0.9
